# This file was generated with ParaNMR v1.14.0 at 13:12:39 21-07-2026 
shift (ppm),intensity (a.u.)
-112.097692,0.000443
-112.095446,0.000443
-112.093201,0.000443
-112.090955,0.000443
-112.088709,0.000443
-112.086463,0.000444
-112.084217,0.000444
-112.081972,0.000444
-112.079726,0.000444
-112.077480,0.000444
-112.075234,0.000444
-112.072989,0.000444
-112.070743,0.000444
-112.068497,0.000444
-112.066251,0.000444
-112.064005,0.000445
-112.061760,0.000445
-112.059514,0.000445
-112.057268,0.000445
-112.055022,0.000445
-112.052776,0.000445
-112.050531,0.000445
-112.048285,0.000445
-112.046039,0.000445
-112.043793,0.000445
-112.041548,0.000446
-112.039302,0.000446
-112.037056,0.000446
-112.034810,0.000446
-112.032564,0.000446
-112.030319,0.000446
-112.028073,0.000446
-112.025827,0.000446
-112.023581,0.000446
-112.021336,0.000446
-112.019090,0.000447
-112.016844,0.000447
-112.014598,0.000447
-112.012352,0.000447
-112.010107,0.000447
-112.007861,0.000447
-112.005615,0.000447
-112.003369,0.000447
-112.001123,0.000447
-111.998878,0.000448
-111.996632,0.000448
-111.994386,0.000448
-111.992140,0.000448
-111.989895,0.000448
-111.987649,0.000448
-111.985403,0.000448
-111.983157,0.000448
-111.980911,0.000448
-111.978666,0.000448
-111.976420,0.000449
-111.974174,0.000449
-111.971928,0.000449
-111.969682,0.000449
-111.967437,0.000449
-111.965191,0.000449
-111.962945,0.000449
-111.960699,0.000449
-111.958454,0.000449
-111.956208,0.000449
-111.953962,0.000450
-111.951716,0.000450
-111.949470,0.000450
-111.947225,0.000450
-111.944979,0.000450
-111.942733,0.000450
-111.940487,0.000450
-111.938242,0.000450
-111.935996,0.000450
-111.933750,0.000451
-111.931504,0.000451
-111.929258,0.000451
-111.927013,0.000451
-111.924767,0.000451
-111.922521,0.000451
-111.920275,0.000451
-111.918029,0.000451
-111.915784,0.000451
-111.913538,0.000451
-111.911292,0.000452
-111.909046,0.000452
-111.906801,0.000452
-111.904555,0.000452
-111.902309,0.000452
-111.900063,0.000452
-111.897817,0.000452
-111.895572,0.000452
-111.893326,0.000452
-111.891080,0.000452
-111.888834,0.000453
-111.886588,0.000453
-111.884343,0.000453
-111.882097,0.000453
-111.879851,0.000453
-111.877605,0.000453
-111.875360,0.000453
-111.873114,0.000453
-111.870868,0.000453
-111.868622,0.000454
-111.866376,0.000454
-111.864131,0.000454
-111.861885,0.000454
