# This file was generated with ParaNMR v1.15.0 at 22:26:56 22-07-2026 
shift (ppm),intensity (a.u.)
-110.183455,0.000590
-110.181250,0.000590
-110.179046,0.000590
-110.176841,0.000590
-110.174636,0.000591
-110.172431,0.000591
-110.170226,0.000591
-110.168021,0.000591
-110.165816,0.000591
-110.163611,0.000591
-110.161406,0.000591
-110.159201,0.000591
-110.156996,0.000592
-110.154791,0.000592
-110.152586,0.000592
-110.150381,0.000592
-110.148176,0.000592
-110.145971,0.000592
-110.143766,0.000592
-110.141561,0.000592
-110.139357,0.000593
-110.137152,0.000593
-110.134947,0.000593
-110.132742,0.000593
-110.130537,0.000593
-110.128332,0.000593
-110.126127,0.000593
-110.123922,0.000593
-110.121717,0.000594
-110.119512,0.000594
-110.117307,0.000594
-110.115102,0.000594
-110.112897,0.000594
-110.110692,0.000594
-110.108487,0.000594
-110.106282,0.000594
-110.104077,0.000595
-110.101872,0.000595
-110.099668,0.000595
-110.097463,0.000595
-110.095258,0.000595
-110.093053,0.000595
-110.090848,0.000595
-110.088643,0.000595
-110.086438,0.000596
-110.084233,0.000596
-110.082028,0.000596
-110.079823,0.000596
-110.077618,0.000596
-110.075413,0.000596
-110.073208,0.000596
-110.071003,0.000597
-110.068798,0.000597
-110.066593,0.000597
-110.064388,0.000597
-110.062183,0.000597
-110.059978,0.000597
-110.057774,0.000597
-110.055569,0.000597
-110.053364,0.000598
-110.051159,0.000598
-110.048954,0.000598
-110.046749,0.000598
-110.044544,0.000598
-110.042339,0.000598
-110.040134,0.000598
-110.037929,0.000598
-110.035724,0.000599
-110.033519,0.000599
-110.031314,0.000599
-110.029109,0.000599
-110.026904,0.000599
-110.024699,0.000599
-110.022494,0.000599
-110.020289,0.000599
-110.018085,0.000600
-110.015880,0.000600
-110.013675,0.000600
-110.011470,0.000600
-110.009265,0.000600
-110.007060,0.000600
-110.004855,0.000600
-110.002650,0.000601
-110.000445,0.000601
-109.998240,0.000601
-109.996035,0.000601
-109.993830,0.000601
-109.991625,0.000601
-109.989420,0.000601
-109.987215,0.000601
-109.985010,0.000602
-109.982805,0.000602
-109.980600,0.000602
-109.978396,0.000602
-109.976191,0.000602
-109.973986,0.000602
-109.971781,0.000602
-109.969576,0.000602
-109.967371,0.000603
-109.965166,0.000603
-109.962961,0.000603
-109.960756,0.000603
-109.958551,0.000603
-109.956346,0.000603
-109.954141,0.000603
-109.951936,0.000604
-109.949731,0.000604
-109.947526,0.000604
-109.945321,0.000604
-109.943116,0.000604
-109.940911,0.000604
-109.938707,0.000604
-109.936502,0.000604
-109.934297,0.000605
