1239.831222	3.579460
1239.823647	3.219471
1239.816072	2.547823
1239.808497	1.689179
1239.800923	0.935721
1239.793348	0.182263
1239.785773	-0.450427
1239.778198	-0.771460
1239.770624	-0.749668
1239.763049	-0.540881
1239.755474	-0.031546
1239.747899	0.477791
1239.740324	0.998814
1239.732750	1.519837
1239.725175	2.079817
1239.717600	2.639797
1239.710025	3.199778
1239.702450	3.759760
1239.694876	3.817190
1239.687301	3.874622
1239.679726	3.932055
1239.672151	3.989485
1239.664577	4.046917
1239.657002	4.104349
1239.649427	4.161779
1239.641852	4.219212
1239.634277	4.717590
1239.626703	5.215969
1239.619128	5.714350
1239.611553	6.212729
1239.603978	6.956539
1239.596403	7.700348
1239.588829	8.529865
1239.581254	9.172386
1239.573679	9.553894
1239.566104	9.623743
1239.558530	9.159878
1239.550955	8.384354
1239.543380	7.445210
1239.535805	6.506065
1239.528230	5.547441
1239.520656	4.588820
1239.513081	4.020195
1239.505506	3.451571
1239.497931	2.882946
1239.490356	2.314322
1239.482782	1.932693
1239.475207	1.551064
1239.467632	1.169435
1239.460057	0.787806
1239.452483	0.449029
1239.444908	0.110253
1239.437333	-0.228523
1239.429758	-0.567299
1239.422183	-0.594417
1239.414609	-0.621535
1239.407034	-0.648653
1239.399459	-0.675771
1239.391884	-0.193278
1239.384309	0.289213
1239.376735	0.771706
1239.369160	1.254197
1239.361585	1.549694
1239.354010	1.845192
1239.346436	2.140688
1239.338861	2.436186
1239.331286	3.152422
1239.323711	3.868656
1239.316136	4.670599
1239.308562	5.285545
1239.300987	5.709600
1239.293412	5.821999
1239.285837	5.579885
1239.278262	5.150778
1239.270688	4.495747
1239.263113	3.840717
1239.255538	3.174000
1239.247963	2.507282
1239.240389	1.489949
1239.232814	0.472617
1239.225239	-0.544716
1239.217664	-1.562049
1239.210089	-1.737905
1239.202515	-1.913760
1239.194940	-2.089616
1239.187365	-2.265471
1239.179790	-2.005005
1239.172215	-1.744539
1239.164641	-1.484074
1239.157066	-1.223607
1239.149491	-1.239008
1239.141916	-1.254408
1239.134342	-1.269809
1239.126767	-1.285209
1239.119192	-1.277235
1239.111617	-1.269260
1239.104042	-1.261287
1239.096468	-1.253312
1239.088893	-0.801226
1239.081318	-0.349138
1239.073743	0.457460
1239.066169	1.264058
1239.058594	1.945993
1239.051019	2.316271
1239.043444	2.152832
1239.035869	1.677736
1239.028295	1.009254
1239.020720	0.153776
1239.013145	-0.604308
1239.005570	-1.362392
1238.997995	-1.914003
1238.990421	-2.278620
1238.982846	-2.288724
1238.975271	-1.987170
1238.967696	-1.568745
1238.960122	-0.963325
1238.952547	-0.081307
1238.944972	0.800710
1238.937397	1.647666
1238.929822	2.307627
1238.922248	2.624763
1238.914673	2.630241
1238.907098	2.592136
1238.899523	2.554031
1238.891948	2.496447
1238.884374	2.438864
1238.876799	2.653980
1238.869224	2.869099
1238.861649	3.084215
1238.854075	3.299334
1238.846500	3.568991
1238.838925	3.838648
1238.831350	4.108305
1238.823775	4.377962
1238.816201	4.335962
1238.808626	4.293961
1238.801051	4.251961
1238.793476	4.209959
1238.785901	3.903811
1238.778327	3.597660
1238.770752	3.291512
1238.763177	2.985361
1238.755602	2.679213
1238.748028	2.373062
1238.740453	2.066914
1238.732878	1.760763
1238.725303	0.655990
1238.717728	-0.448784
1238.710154	-1.553557
1238.702579	-2.658331
1238.695004	-3.739730
1238.687429	-4.821130
1238.679854	-5.902529
1238.672280	-6.983928
1238.664705	-7.466603
1238.657130	-7.949277
1238.649555	-8.143668
1238.641981	-8.151064
1238.634406	-7.803948
1238.626831	-7.145175
1238.619256	-6.131890
1238.611681	-4.931610
1238.604107	-3.735226
1238.596532	-2.538842
1238.588957	-1.245065
1238.581382	-0.138282
1238.573807	0.816567
1238.566233	1.459758
1238.558658	1.748438
1238.551083	1.850122
1238.543508	1.797316
1238.535934	1.744511
1238.528359	1.680018
1238.520784	1.615526
1238.513209	1.325081
1238.505634	1.034636
1238.498060	0.744191
1238.490485	0.453747
1238.482910	-0.245749
1238.475335	-0.945246
