# This file was generated with ParaNMR v1.14.0 at 14:28:03 20-07-2026 
shift (ppm),intensity (a.u.)
-92.691384,0.000164
-92.689366,0.000164
-92.687347,0.000164
-92.685329,0.000164
-92.683311,0.000164
-92.681293,0.000164
-92.679275,0.000164
-92.677256,0.000164
-92.675238,0.000164
-92.673220,0.000164
-92.671202,0.000164
-92.669184,0.000164
-92.667165,0.000165
-92.665147,0.000165
-92.663129,0.000165
-92.661111,0.000165
-92.659093,0.000165
-92.657075,0.000165
-92.655056,0.000165
-92.653038,0.000165
-92.651020,0.000165
-92.649002,0.000165
-92.646984,0.000165
-92.644965,0.000165
-92.642947,0.000165
-92.640929,0.000165
-92.638911,0.000165
-92.636893,0.000165
-92.634874,0.000165
-92.632856,0.000165
-92.630838,0.000165
-92.628820,0.000165
-92.626802,0.000165
-92.624784,0.000165
-92.622765,0.000165
-92.620747,0.000165
-92.618729,0.000165
-92.616711,0.000165
-92.614693,0.000165
-92.612674,0.000165
-92.610656,0.000165
-92.608638,0.000165
-92.606620,0.000165
-92.604602,0.000165
-92.602583,0.000165
-92.600565,0.000166
-92.598547,0.000166
-92.596529,0.000166
-92.594511,0.000166
-92.592493,0.000166
-92.590474,0.000166
-92.588456,0.000166
-92.586438,0.000166
-92.584420,0.000166
-92.582402,0.000166
-92.580383,0.000166
-92.578365,0.000166
-92.576347,0.000166
-92.574329,0.000166
-92.572311,0.000166
-92.570292,0.000166
-92.568274,0.000166
-92.566256,0.000166
-92.564238,0.000166
-92.562220,0.000166
-92.560202,0.000166
-92.558183,0.000166
-92.556165,0.000166
-92.554147,0.000166
-92.552129,0.000166
-92.550111,0.000166
-92.548092,0.000166
-92.546074,0.000166
-92.544056,0.000166
-92.542038,0.000166
-92.540020,0.000166
-92.538001,0.000166
-92.535983,0.000167
-92.533965,0.000167
-92.531947,0.000167
-92.529929,0.000167
-92.527911,0.000167
-92.525892,0.000167
-92.523874,0.000167
-92.521856,0.000167
-92.519838,0.000167
-92.517820,0.000167
-92.515801,0.000167
-92.513783,0.000167
-92.511765,0.000167
-92.509747,0.000167
-92.507729,0.000167
-92.505710,0.000167
-92.503692,0.000167
-92.501674,0.000167
-92.499656,0.000167
-92.497638,0.000167
-92.495620,0.000167
-92.493601,0.000167
-92.491583,0.000167
-92.489565,0.000167
-92.487547,0.000167
-92.485529,0.000167
-92.483510,0.000167
-92.481492,0.000167
-92.479474,0.000167
-92.477456,0.000167
-92.475438,0.000167
-92.473419,0.000167
-92.471401,0.000167
-92.469383,0.000168
-92.467365,0.000168
-92.465347,0.000168
-92.463329,0.000168
-92.461310,0.000168
-92.459292,0.000168
-92.457274,0.000168
-92.455256,0.000168
-92.453238,0.000168
-92.451219,0.000168
-92.449201,0.000168
-92.447183,0.000168
-92.445165,0.000168
-92.443147,0.000168
-92.441128,0.000168
-92.439110,0.000168
-92.437092,0.000168
-92.435074,0.000168
-92.433056,0.000168
-92.431038,0.000168
-92.429019,0.000168
-92.427001,0.000168
-92.424983,0.000168
-92.422965,0.000168
-92.420947,0.000168
-92.418928,0.000168
-92.416910,0.000168
-92.414892,0.000168
-92.412874,0.000168
-92.410856,0.000168
-92.408837,0.000168
-92.406819,0.000168
-92.404801,0.000169
-92.402783,0.000169
-92.400765,0.000169
-92.398747,0.000169
-92.396728,0.000169
-92.394710,0.000169
-92.392692,0.000169
-92.390674,0.000169
-92.388656,0.000169
-92.386637,0.000169
-92.384619,0.000169
-92.382601,0.000169
-92.380583,0.000169
-92.378565,0.000169
-92.376547,0.000169
-92.374528,0.000169
-92.372510,0.000169
-92.370492,0.000169
-92.368474,0.000169
