# This file was generated with SimpNMR v1.6.0 at 15:51:36 16-03-2026 
shift (ppm),intensity (a.u.)
-112.671137,0.000779
-112.668890,0.000779
-112.666644,0.000779
-112.664398,0.000780
-112.662151,0.000780
-112.659905,0.000780
-112.657659,0.000780
-112.655412,0.000780
-112.653166,0.000780
-112.650920,0.000781
-112.648673,0.000781
-112.646427,0.000781
-112.644181,0.000781
-112.641934,0.000781
-112.639688,0.000781
-112.637442,0.000782
-112.635195,0.000782
-112.632949,0.000782
-112.630703,0.000782
-112.628456,0.000782
-112.626210,0.000782
-112.623964,0.000783
-112.621717,0.000783
-112.619471,0.000783
-112.617225,0.000783
-112.614978,0.000783
-112.612732,0.000783
-112.610486,0.000784
-112.608239,0.000784
-112.605993,0.000784
-112.603747,0.000784
-112.601500,0.000784
-112.599254,0.000784
-112.597008,0.000785
-112.594761,0.000785
-112.592515,0.000785
-112.590269,0.000785
-112.588022,0.000785
-112.585776,0.000786
-112.583530,0.000786
-112.581283,0.000786
-112.579037,0.000786
-112.576791,0.000786
-112.574544,0.000786
-112.572298,0.000787
-112.570052,0.000787
-112.567805,0.000787
-112.565559,0.000787
-112.563313,0.000787
-112.561066,0.000787
-112.558820,0.000788
-112.556573,0.000788
-112.554327,0.000788
-112.552081,0.000788
-112.549834,0.000788
-112.547588,0.000788
-112.545342,0.000789
-112.543095,0.000789
-112.540849,0.000789
-112.538603,0.000789
-112.536356,0.000789
-112.534110,0.000789
-112.531864,0.000790
-112.529617,0.000790
-112.527371,0.000790
-112.525125,0.000790
-112.522878,0.000790
-112.520632,0.000791
-112.518386,0.000791
-112.516139,0.000791
-112.513893,0.000791
-112.511647,0.000791
-112.509400,0.000791
-112.507154,0.000792
-112.504908,0.000792
-112.502661,0.000792
-112.500415,0.000792
-112.498169,0.000792
-112.495922,0.000792
-112.493676,0.000793
-112.491430,0.000793
-112.489183,0.000793
-112.486937,0.000793
-112.484691,0.000793
-112.482444,0.000793
-112.480198,0.000794
-112.477952,0.000794
-112.475705,0.000794
-112.473459,0.000794
-112.471213,0.000794
-112.468966,0.000794
-112.466720,0.000795
-112.464474,0.000795
-112.462227,0.000795
-112.459981,0.000795
-112.457735,0.000795
-112.455488,0.000796
-112.453242,0.000796
-112.450996,0.000796
-112.448749,0.000796
-112.446503,0.000796
-112.444256,0.000796
-112.442010,0.000797
-112.439764,0.000797
-112.437517,0.000797
-112.435271,0.000797
-112.433025,0.000797
-112.430778,0.000797
-112.428532,0.000798
-112.426286,0.000798
-112.424039,0.000798
-112.421793,0.000798
-112.419547,0.000798
-112.417300,0.000799
-112.415054,0.000799
-112.412808,0.000799
-112.410561,0.000799
-112.408315,0.000799
-112.406069,0.000799
-112.403822,0.000800
-112.401576,0.000800
-112.399330,0.000800
-112.397083,0.000800
-112.394837,0.000800
-112.392591,0.000800
-112.390344,0.000801
-112.388098,0.000801
-112.385852,0.000801
-112.383605,0.000801
-112.381359,0.000801
